#date PM 2.5 O3 Temperatura Humedad rel. Dirección viento Velocidad viento
01,12,20 7,00,31,1,8.7,73,230,1
01,12,20 8,00,29,1,8.6,72,205,0.7
01,12,20 9,00,30,7,10.3,65,90,0.8
01,12,20 10,00,24,20,12.1,59,28,1.1
01,12,20 11,00,34,34,14.3,50,42,1.5
01,12,20 12,00,42,47,16.3,42,62,1.6
01,12,20 13,00,28,54,18.2,35,23,1.5
01,12,20 14,00,28,60,20.1,29,44,1.8
01,12,20 15,00,14,64,21.5,26,33,1.9
01,12,20 16,00,13,68,22,26,121,1.6
01,12,20 17,00,11,68,21.6,25,24,1.9
01,12,20 18,00,16,67,21.1,26,12,1.3
01,12,20 19,00,20,40,19.3,33,73,1.4
01,12,20 20,00,21,19,17.7,38,309,2.4
01,12,20 21,00,24,22,17.2,36,312,2.6
01,12,20 22,00,24,28,15.9,40,261,1.9
01,12,20 23,00,22,17,14.6,44,229,1.8
44167,26,16,13.4,48,216,1.9
13,01,2020 01,00,24,18,12.7,50,217,2.4
13,01,2020 02,00,9,23,12.2,50,221,2.2
13,01,2020 03,00,13,21,11.7,52,207,1.7
13,01,2020 04,00,13,11,11.2,55,213,1.4
13,01,2020 05,00,10,6,10.4,58,151,1
13,01,2020 06,00,12,1,9.5,64,256,1.3
13,01,2020 07,00,21,1,9.7,63,244,1.6
13,01,2020 08,00,19,1,9.6,63,205,0.8
13,01,2020 09,00,16,3,11.4,57,111,0.7
13,01,2020 10,00,23,13,13.3,51,62,1.3
13,01,2020 11,00,21,24,15.5,45,47,1.5
13,01,2020 12,00,23,36,17.6,41,61,1.6
13,01,2020 13,00,40,48,19.4,35,68,1.7
13,01,2020 14,00,32,56,20.8,30,44,2
13,01,2020 15,00,8,70,21.3,29,18,2.3
13,01,2020 16,00,11,83,21.8,28,16,1.7
13,01,2020 17,00,18,88,21.7,28,45,1.8
13,01,2020 18,00,20,85,21.3,28,38,1.3
13,01,2020 19,00,24,24,19.5,39,98,2.1
13,01,2020 20,00,19,23,17.4,42,215,2.5
13,01,2020 21,00,19,21,16.6,46,254,1.9
13,01,2020 22,00,30,4,17,50,319,1.6
13,01,2020 23,00,26,7,15.9,55,265,1.6
13,01,2020 24,00,20,,14.7,60,214,1.1
14,01,2020 01,00,16,,13.6,63,219,1.9
14,01,2020 02,00,19,,13.1,62,213,2.2
14,01,2020 03,00,17,,12.6,64,213,2.2
14,01,2020 04,00,16,7,11.8,67,206,1.3
14,01,2020 05,00,11,1,10.7,72,243,0.8
14,01,2020 06,00,11,1,9.9,75,239,1.2
14,01,2020 07,00,16,0,9.5,66,218,1.4
14,01,2020 08,00,16,1,9.7,62,230,1.1
14,01,2020 09,00,10,3,11.7,61,158,0.5
14,01,2020 10,00,15,14,13.4,61,90,1.2
14,01,2020 11,00,21,28,15.1,56,70,1.4
14,01,2020 12,00,31,49,16.4,49,92,1.8
14,01,2020 13,00,40,62,18.5,43,54,2
14,01,2020 14,00,38,67,20.6,36,62,2.4
14,01,2020 15,00,20,59,22.5,33,104,2.4
14,01,2020 16,00,8,50,23,31,120,2.6
14,01,2020 17,00,2,47,23.1,30,107,2.2
14,01,2020 18,00,5,39,22,35,119,2.1
14,01,2020 19,00,11,35,19.8,42,165,1.7
14,01,2020 20,00,19,18,18.3,46,208,1.8
14,01,2020 21,00,17,8,17.4,50,272,1.6
14,01,2020 22,00,20,15,17.3,51,276,1.8
14,01,2020 23,00,22,16,16.3,55,247,1.6
14,01,2020 24,00,18,7,14.8,61,216,1.7
15,01,2020 01,00,18,9,14.2,62,217,1.9
15,01,2020 02,00,19,8,13.9,63,216,2
15,01,2020 03,00,23,6,13,66,183,1.3
15,01,2020 04,00,18,1,12.2,68,195,1.2
15,01,2020 05,00,17,1,11.6,71,236,1.3
15,01,2020 06,00,15,3,11.3,71,221,1.4
15,01,2020 07,00,14,1,11,72,179,1.2
15,01,2020 08,00,14,1,10.8,70,204,1
15,01,2020 09,00,18,3,11.9,69,84,0.5
15,01,2020 10,00,17,12,13.5,66,26,1.2
15,01,2020 11,00,23,26,15.5,56,32,1.9
15,01,2020 12,00,24,41,17.6,48,56,1.7
15,01,2020 13,00,26,53,19.7,37,21,1.9
15,01,2020 14,00,14,60,20.8,34,24,1.9
15,01,2020 15,00,14,57,21.8,31,37,2.2
15,01,2020 16,00,9,58,22.2,31,127,2.4
15,01,2020 17,00,9,57,22.6,30,140,2.1
15,01,2020 18,00,14,46,21.7,33,136,2.2
15,01,2020 19,00,13,25,19.6,42,169,1.4
15,01,2020 20,00,20,13,17.7,47,215,2.4
15,01,2020 21,00,19,10,17.1,50,287,2.5
15,01,2020 22,00,18,8,16.7,58,326,3.6
15,01,2020 23,00,22,14,15.3,65,308,2.8
15,01,2020 24,00,12,12,14.4,70,326,1.4
16,01,2020 01,00,21,13,13.6,74,40,0.9
16,01,2020 02,00,23,15,13,76,13,0.8
16,01,2020 03,00,27,9,12.9,75,353,1.3
16,01,2020 04,00,24,8,12.6,76,185,0.5
16,01,2020 05,00,22,10,12.7,77,162,0.5
16,01,2020 06,00,20,7,12.7,72,211,1.2
16,01,2020 07,00,24,1,12.2,70,175,1.1
16,01,2020 08,00,23,1,12.2,78,76,1.3
16,01,2020 09,00,29,2,12.1,80,90,0.9
16,01,2020 10,00,38,9,13.1,74,60,1.3
16,01,2020 11,00NaN,NaN,NaN,15,63,46,1.7
16,01,2020 12,00NaN,NaN,NaN,16.7,51,14,2.1
16,01,2020 13,00NaN,NaN,NaN,18.5,42,46,2.2
16,01,2020 14,00,42,62,19.7,39,72,1.8
16,01,2020 15,00,37,70,21.1,35,70,2.2
16,01,2020 16,00,26,61,21.9,28,134,2.2
16,01,2020 17,00,21,46,21.9,25,161,3.3
16,01,2020 18,00,6,40,20.5,31,169,3.4
16,01,2020 19,00,10,34,18.6,37,188,2.8
16,01,2020 20,00,15,24,17.2,45,321,3.3
16,01,2020 21,00,11,14,15.8,57,327,3.7
16,01,2020 22,00,19,15,14.8,63,310,2.8
16,01,2020 23,00,15,17,14.1,66,308,2
16,01,2020 24,00,17,16,13.7,68,328,1.6
17,01,2020 01,00,19,17,13.5,70,293,1.6
17,01,2020 02,00,14,15,12.9,70,264,1.2
17,01,2020 03,00,17,12,12,67,219,1.1
17,01,2020 04,00,16,10,11.8,66,222,1.1
17,01,2020 05,00,14,9,11.4,69,241,1.3
17,01,2020 06,00,19,10,10.9,73,229,1.1
17,01,2020 07,00,16,4,10.5,68,215,1.6
17,01,2020 08,00,16,2,10,68,218,1.6
17,01,2020 09,00,16,8,11.4,63,174,1.1
17,01,2020 10,00,13,11,13,64,105,1.3
17,01,2020 11,00,11,22,14.4,60,44,1.7
17,01,2020 12,00,30,39,16.3,50,41,1.8
17,01,2020 13,00,22,51,18.2,40,43,2.1
17,01,2020 14,00,15,62,19.8,35,56,1.7
17,01,2020 15,00,16,52,20.5,31,99,2.1
17,01,2020 16,00,15,40,21.8,28,148,4
17,01,2020 17,00,4,40,21.2,29,147,3.6
17,01,2020 18,00,,43,20.3,31,186,3.3
17,01,2020 19,00,6,34,18.6,35,209,2.5
