#CE_2020,,,,,
#Local Datetime (mm,dd,yyyy HH,mm),O3 (ppb),PM10 (µg,m3),PM2.5 (µg,m3),Temperature
11,02,20,12,00,0.013,NaN,32.61,18.35,72
11,02,20,13,00,0.016,NaN,29.03,18.42,71
11,02,20,14,00,0.014,NaN,28.61,18.62,70
11,02,20,15,00,0.016,NaN,27.25,18.35,70
11,02,20,16,00,NaN,NaN,NaN,NaN,NaN
11,02,20,17,00,NaN,NaN,NaN,NaN,NaN
11,02,20,18,00,NaN,NaN,NaN,NaN,NaN
11,02,20,19,00,0.005,NaN,14.85,12.28,86
11,02,20,20,00,0.006,NaN,14.47,11.93,86
11,02,20,21,00,0.007,NaN,14.52,11.48,87
11,02,20,22,00,0.008,NaN,NaN,11.25,87
11,02,20,23,00,0.008,NaN,NaN,11.24,86
12,02,20,0,00,0.005,NaN,NaN,11.48,85
12,02,20,1,00,0.006,NaN,17.39,11.18,84
12,02,20,2,00,0.004,NaN,NaN,10.57,87
12,02,20,3,00,0.004,NaN,20.03,10.65,87
12,02,20,4,00,0.005,NaN,19.26,11.23,86
12,02,20,5,00,0.004,NaN,17.07,11.06,83
12,02,20,6,00,0.004,NaN,16.81,11.41,84
12,02,20,7,00,0.005,NaN,11.31,11.45,85
12,02,20,8,00,0.006,NaN,NaN,11.67,85
12,02,20,9,00,0.005,NaN,NaN,12.24,83
12,02,20,10,00,0.006,NaN,39.68,12.42,81
12,02,20,11,00,0.007,NaN,46.74,12.37,81
12,02,20,12,00,0.01,NaN,50.86,14.09,73
12,02,20,13,00,0.011,NaN,41.62,14.86,68
12,02,20,14,00,0.011,NaN,27.4,14.77,67
12,02,20,15,00,0.01,NaN,28.61,14.36,67
12,02,20,16,00,0.01,NaN,29.7,14.51,67
12,02,20,17,00,0.009,NaN,29.84,14.6,66
12,02,20,18,00,0.006,NaN,31.11,14.22,69
12,02,20,19,00,0.005,NaN,40.39,13.5,76
12,02,20,20,00,0.005,NaN,40.7,12.52,80
12,02,20,21,00,0.005,NaN,42.32,11.9,83
12,02,20,22,00,NaN,NaN,43.09,11.81,84
12,02,20,23,00,NaN,NaN,40.64,11.58,84
13,02,20,0,00,NaN,NaN,35.72,11.63,83
13,02,20,1,00,NaN,NaN,43.09,11.33,83
13,02,20,2,00,NaN,NaN,NaN,10.85,85
13,02,20,3,00,0.003,NaN,94.03,10.77,86
13,02,20,4,00,0.004,NaN,77.98,10.59,86
13,02,20,5,00,0.004,NaN,56.31,10.49,85
13,02,20,6,00,0.005,NaN,58.68,10.95,83
13,02,20,7,00,0.005,NaN,36.43,11.92,75
13,02,20,8,00,0.014,NaN,14.55,13.94,52
13,02,20,9,00,0.02,NaN,15.1,14.9,47
13,02,20,10,00,0.03,NaN,10.82,15.17,44
13,02,20,11,00,0.033,NaN,11.89,16.26,39
13,02,20,12,00,0.04,NaN,12.05,16.66,38
13,02,20,13,00,0.047,NaN,13.81,17.74,39
13,02,20,14,00,0.049,NaN,16.91,18.06,41
13,02,20,15,00,0.052,NaN,17.65,18.26,40
13,02,20,16,00,0.049,NaN,12.57,18.02,40
13,02,20,17,00,0.045,NaN,8.35,17.74,39
13,02,20,18,00,0.039,NaN,8.09,16.81,40
13,02,20,19,00,0.03,NaN,8.83,16.27,40
13,02,20,20,00,0.036,NaN,10.79,15.7,40
13,02,20,21,00,0.04,NaN,8.86,15.27,40
13,02,20,22,00,0.041,NaN,7.9,14.81,41
13,02,20,23,00,0.043,NaN,NaN,14.1,45
14,02,20,0,00,0.045,NaN,15.1,12.79,52
14,02,20,1,00,0.042,NaN,NaN,12.3,55
14,02,20,2,00,0.035,NaN,NaN,11.06,64
14,02,20,3,00,0.034,NaN,NaN,10.17,70
14,02,20,4,00,0.038,NaN,19.36,10.07,72
14,02,20,5,00,0.043,NaN,NaN,10.3,68
14,02,20,6,00,0.036,NaN,NaN,10.2,69
14,02,20,7,00,0.04,NaN,NaN,10.28,67
14,02,20,8,00,0.038,NaN,20.92,10.03,70
14,02,20,9,00,0.038,NaN,20.85,10.35,69
14,02,20,10,00,0.037,NaN,NaN,10.61,69
14,02,20,11,00,0.028,NaN,29.85,10.16,74
14,02,20,12,00,0.023,NaN,NaN,9.49,78
14,02,20,13,00,0.027,NaN,30.95,9.68,78
14,02,20,14,00,0.027,NaN,NaN,10.64,73
14,02,20,15,00,0.025,NaN,NaN,10.7,74
14,02,20,16,00,0.026,NaN,NaN,10.39,77
14,02,20,17,00,0.028,NaN,24.42,10.42,78
14,02,20,18,00,0.024,NaN,NaN,10.54,77
14,02,20,19,00,0.026,NaN,NaN,10.89,75
14,02,20,20,00,0.021,NaN,NaN,11.14,74
14,02,20,21,00,0.014,NaN,NaN,11.39,71
14,02,20,22,00,0.009,NaN,38.76,11.48,71
14,02,20,23,00,0.008,NaN,36.59,11.49,71
15,02,20,0,00,0.009,NaN,34.42,11.7,71
15,02,20,1,00,0.027,NaN,27.97,11.98,71
15,02,20,2,00,0.027,NaN,NaN,11.71,73
15,02,20,3,00,0.026,NaN,26.64,11.57,74
15,02,20,4,00,0.017,NaN,NaN,11.1,75
15,02,20,5,00,0.027,NaN,24.88,10.93,76
15,02,20,6,00,0.014,NaN,NaN,10.97,77
15,02,20,7,00,0.016,NaN,33.38,11.12,78
15,02,20,8,00,0.014,NaN,35.32,11.96,75
15,02,20,9,00,0.015,NaN,45.1,13.14,68
15,02,20,10,00,0.019,NaN,43.3,14.29,64
15,02,20,11,00,0.028,NaN,41.79,16.1,59
15,02,20,12,00,0.025,NaN,NaN,16.53,59
15,02,20,13,00,0.028,NaN,61.9,17.01,60
15,02,20,14,00,0.035,NaN,52.78,17.9,57
15,02,20,15,00,0.039,NaN,53.99,18.67,55
15,02,20,16,00,0.034,NaN,NaN,18.93,56
15,02,20,17,00,0.027,NaN,48.51,18.74,57
15,02,20,18,00,0.026,NaN,45.46,17.83,61
15,02,20,19,00,0.017,NaN,NaN,17.34,63
15,02,20,20,00,0.008,NaN,47.61,16.4,66
15,02,20,21,00,0.003,NaN,NaN,15.75,69
15,02,20,22,00,0.005,NaN,NaN,15.36,71
15,02,20,23,00,0.005,NaN,NaN,15.08,72
16,02,20,0,00,0.006,NaN,NaN,15.16,71
16,02,20,1,00,0.007,NaN,73.19,15.03,70
16,02,20,2,00,0.006,NaN,NaN,14.46,72
16,02,20,3,00,0.006,NaN,75.77,13.98,73
16,02,20,4,00,0.008,NaN,NaN,14.12,73
16,02,20,5,00,0.007,NaN,NaN,14.04,73
16,02,20,6,00,0.006,NaN,NaN,13.83,74
16,02,20,7,00,0.008,NaN,67.79,14.13,72
16,02,20,8,00,0.012,NaN,NaN,17.47,61
16,02,20,9,00,0.025,NaN,62.55,20.25,52
16,02,20,10,00,0.037,NaN,47.94,22.01,48
16,02,20,11,00,0.039,NaN,NaN,22.41,47
16,02,20,12,00,NaN,NaN,NaN,NaN,NaN
16,02,20,13,00,0.078,NaN,NaN,24.61,40
16,02,20,14,00,0.081,NaN,NaN,25.69,37
16,02,20,15,00,0.096,NaN,NaN,25.6,37
16,02,20,16,00,0.094,NaN,NaN,26.01,38
16,02,20,17,00,0.078,NaN,NaN,25.34,40
16,02,20,18,00,0.072,NaN,NaN,23.96,45
16,02,20,19,00,0.073,NaN,NaN,22.87,49
16,02,20,20,00,0.056,NaN,NaN,22.15,51
16,02,20,21,00,0.054,NaN,NaN,21.51,53
16,02,20,22,00,0.033,NaN,NaN,19.65,60
16,02,20,23,00,0.018,NaN,NaN,18.84,63
17,02,20,0,00,0.014,NaN,NaN,18.63,63
17,02,20,1,00,0.016,NaN,47.25,18.01,64
17,02,20,2,00,0.008,NaN,NaN,17.27,66
17,02,20,3,00,0.013,NaN,60,17.24,65
17,02,20,4,00,0.02,NaN,60.21,17.09,64
17,02,20,5,00,0.021,NaN,58.59,16.77,64
17,02,20,6,00,0.01,NaN,56.44,16.68,64
17,02,20,7,00,0.006,NaN,53.61,16.49,65
17,02,20,8,00,0.007,NaN,53.81,18.59,58
17,02,20,9,00,0.013,NaN,58.67,20.62,51
17,02,20,10,00,0.03,NaN,63.29,23.43,46
17,02,20,11,00,0.037,NaN,67.56,24.78,43
17,02,20,12,00,0.056,NaN,61.74,25.68,41
17,02,20,13,00,0.085,NaN,62.18,26.92,41
17,02,20,14,00,0.096,NaN,44.41,28.23,39
17,02,20,15,00,0.098,NaN,35.75,29.01,36
17,02,20,16,00,0.079,NaN,31.02,29.17,36
17,02,20,17,00,0.047,NaN,25.73,28.37,39
17,02,20,18,00,0.022,NaN,24.58,26.54,45
17,02,20,19,00,0.015,NaN,27.67,25.43,49
17,02,20,20,00,0.027,NaN,24.7,25.03,51
17,02,20,21,00,0.024,NaN,24.43,24.56,53
17,02,20,22,00,NaN,NaN,NaN,23.07,59
17,02,20,23,00,0.004,NaN,39.42,21.82,64
18,02,20,0,00,NaN,NaN,37.69,21.24,66
18,02,20,1,00,NaN,NaN,38.47,20.4,70
18,02,20,2,00,0.004,NaN,34.32,19.49,74
18,02,20,3,00,0.005,NaN,37.51,18.69,74
18,02,20,4,00,0.005,NaN,42.7,18.46,72
18,02,20,5,00,0.006,NaN,44.12,18.4,70
18,02,20,6,00,0.006,NaN,50.37,18.47,65
18,02,20,7,00,0.006,NaN,50.87,18.65,66
18,02,20,8,00,0.004,NaN,49.93,19.82,67
18,02,20,9,00,0.008,NaN,43.24,21.09,68
18,02,20,10,00,0.01,NaN,54.39,22.32,62
18,02,20,11,00,0.014,NaN,64.39,23.33,60
18,02,20,12,00,0.029,NaN,53.35,24.65,53
18,02,20,13,00,0.047,NaN,41.93,26.65,47
18,02,20,14,00,0.063,NaN,41.03,28.33,43
18,02,20,15,00,0.065,NaN,36.6,29.09,42
18,02,20,16,00,0.06,NaN,31.33,29.35,40
18,02,20,17,00,0.042,NaN,30.08,28.87,42
18,02,20,18,00,0.027,NaN,28.02,27.27,45
18,02,20,19,00,0.027,NaN,27.42,26.39,49
18,02,20,20,00,0.026,NaN,30.43,25.05,55
18,02,20,21,00,0.027,NaN,30.17,23.16,63
18,02,20,22,00,0.018,NaN,32.32,22.43,66
18,02,20,23,00,0.017,NaN,30.87,21.6,69
19,02,20,0,00,0.017,NaN,25.89,19.5,74
19,02,20,1,00,0.012,NaN,25.34,18.41,74
19,02,20,2,00,0.015,NaN,22.01,17.28,75
19,02,20,3,00,0.018,NaN,19.87,16.2,79
19,02,20,4,00,0.017,NaN,20.18,14.68,84
19,02,20,5,00,0.007,NaN,23.14,14.05,87
19,02,20,6,00,0.007,NaN,21.4,13.43,89
19,02,20,7,00,0.007,NaN,22.42,12.91,89
19,02,20,8,00,0.006,NaN,23.05,12.81,89
19,02,20,9,00,NaN,NaN,NaN,NaN,NaN
19,02,20,10,00,0.01,NaN,NaN,12.44,90
19,02,20,11,00,0.012,NaN,NaN,12.5,89
19,02,20,12,00,0.011,NaN,NaN,12.83,89
19,02,20,13,00,0.011,NaN,NaN,13.03,89
19,02,20,14,00,0.012,NaN,21.5,13.26,88
19,02,20,15,00,0.01,NaN,23.59,13.64,85
19,02,20,16,00,0.008,NaN,NaN,14.03,83
19,02,20,17,00,0.005,NaN,35.39,14.04,83
19,02,20,18,00,0.005,NaN,32.94,13.99,84
19,02,20,19,00,0.005,NaN,27.62,13.67,87
19,02,20,20,00,0.004,NaN,19.82,13.62,88
19,02,20,21,00,0.007,NaN,13.16,13.23,90
19,02,20,22,00,0.006,NaN,16.13,13.22,90
19,02,20,23,00,0.007,NaN,16.83,13.05,91
20,02,20,0,00,0.01,NaN,NaN,12.76,91
20,02,20,1,00,0.005,NaN,NaN,12.6,91
20,02,20,2,00,0.011,NaN,21.88,12.41,91
20,02,20,3,00,0.01,NaN,NaN,12.34,92
20,02,20,4,00,0.015,NaN,NaN,12.18,92
20,02,20,5,00,0.013,NaN,NaN,11.82,92
20,02,20,6,00,0.007,NaN,23.67,11.82,92
20,02,20,7,00,0.005,NaN,28.09,11.89,92
20,02,20,8,00,0.005,NaN,25.76,11.87,92
20,02,20,9,00,0.007,NaN,24.82,12.06,91
20,02,20,10,00,0.01,NaN,23.49,12.23,89
20,02,20,11,00,0.01,NaN,27.13,12.58,88
20,02,20,12,00,0.016,NaN,21.81,12.6,87
20,02,20,13,00,0.015,NaN,NaN,13.04,83
20,02,20,14,00,0.016,NaN,19.01,13.04,80
20,02,20,15,00,0.016,NaN,17.11,12.41,82
20,02,20,16,00,0.01,NaN,15.06,11.97,84
20,02,20,17,00,0.012,NaN,10.45,10.95,84
20,02,20,18,00,0.01,NaN,10.05,9.97,85
20,02,20,19,00,0.009,NaN,11.53,9.61,83
20,02,20,20,00,0.009,NaN,12.45,9.26,83
20,02,20,21,00,0.012,NaN,10.73,8.64,85
20,02,20,22,00,0.014,NaN,NaN,8.27,87
20,02,20,23,00,0.014,NaN,NaN,7.91,88
21,02,20,0,00,0.026,NaN,8.89,7.03,89
21,02,20,1,00,0.029,NaN,NaN,6.6,89
21,02,20,2,00,0.03,NaN,NaN,6.48,89
21,02,20,3,00,0.037,NaN,NaN,5.76,88
21,02,20,4,00,0.038,NaN,NaN,5.55,88
21,02,20,5,00,0.036,NaN,NaN,5.66,85
21,02,20,6,00,0.029,NaN,NaN,6.07,80
21,02,20,7,00,0.035,NaN,14.27,6.59,73
21,02,20,8,00,0.031,NaN,16.8,7.06,68
21,02,20,9,00,NaN,NaN,NaN,NaN,NaN
21,02,20,10,00,NaN,NaN,NaN,NaN,NaN
21,02,20,11,00,NaN,NaN,NaN,NaN,NaN
21,02,20,12,00,NaN,NaN,NaN,NaN,NaN
21,02,20,13,00,NaN,NaN,NaN,NaN,NaN
21,02,20,14,00,0.035,NaN,NaN,9.99,58
21,02,20,15,00,0.029,NaN,NaN,10.26,58
21,02,20,16,00,0.032,NaN,NaN,10.26,59
21,02,20,17,00,0.029,NaN,NaN,10,62
21,02,20,18,00,0.029,NaN,NaN,9.45,66
21,02,20,19,00,0.031,NaN,NaN,9.07,69
21,02,20,20,00,0.034,NaN,NaN,9.02,68
21,02,20,21,00,0.039,NaN,NaN,9.12,65
21,02,20,22,00,0.04,NaN,NaN,9.03,65
21,02,20,23,00,0.041,NaN,NaN,9.01,63
22,02,20,0,00,0.039,NaN,NaN,8.91,65
22,02,20,1,00,0.037,NaN,NaN,8.66,67
22,02,20,2,00,0.039,NaN,NaN,8.53,66
22,02,20,3,00,0.039,NaN,NaN,8.37,67
22,02,20,4,00,0.039,NaN,NaN,8.24,68
22,02,20,5,00,0.037,NaN,NaN,8.24,68
22,02,20,6,00,0.031,NaN,NaN,8.3,68
22,02,20,7,00,0.016,NaN,NaN,8.23,70
22,02,20,8,00,0.02,NaN,21.99,8.93,67
22,02,20,9,00,0.022,NaN,NaN,10.28,62
22,02,20,10,00,0.021,NaN,NaN,11.13,60
22,02,20,11,00,0.034,NaN,26.13,12.63,55
22,02,20,12,00,0.042,NaN,NaN,13.83,51
22,02,20,13,00,0.044,NaN,21.53,14.68,51
22,02,20,14,00,0.044,NaN,NaN,15.59,49
22,02,20,15,00,0.042,NaN,NaN,16.86,48
22,02,20,16,00,0.047,NaN,NaN,17.5,47
22,02,20,17,00,0.046,NaN,NaN,17.7,46
22,02,20,18,00,0.037,NaN,NaN,17.06,49
22,02,20,19,00,0.023,NaN,NaN,16.23,51
22,02,20,20,00,0.024,NaN,NaN,15.57,54
22,02,20,21,00,0.029,NaN,NaN,15.11,58
22,02,20,22,00,0.039,NaN,NaN,14.72,62
22,02,20,23,00,0.038,NaN,NaN,14.25,66
23,02,20,0,00,0.024,NaN,NaN,13.53,68
23,02,20,1,00,0.012,NaN,NaN,12.59,73
23,02,20,2,00,0.009,NaN,NaN,12.46,78
23,02,20,3,00,0.009,NaN,NaN,12.04,81
23,02,20,4,00,0.006,NaN,NaN,11.7,80
23,02,20,5,00,0.006,NaN,NaN,11.51,78
23,02,20,6,00,0.005,NaN,NaN,11.2,79
23,02,20,7,00,0.006,NaN,NaN,11.83,78
23,02,20,8,00,0.008,NaN,NaN,13.73,71
23,02,20,9,00,0.015,NaN,NaN,15.51,63
23,02,20,10,00,0.019,NaN,NaN,17.37,55
23,02,20,11,00,0.024,NaN,NaN,18.77,51
23,02,20,12,00,0.021,NaN,NaN,19.42,49
23,02,20,13,00,0.037,NaN,NaN,19.97,51
23,02,20,14,00,0.055,NaN,NaN,21.76,47
23,02,20,15,00,0.066,NaN,NaN,23.41,42
23,02,20,16,00,0.066,NaN,NaN,24.48,39
23,02,20,17,00,0.062,NaN,NaN,24.57,39
23,02,20,18,00,0.043,NaN,NaN,23.04,44
23,02,20,19,00,0.015,NaN,NaN,21.48,50
23,02,20,20,00,0.007,NaN,NaN,20.08,55
23,02,20,21,00,0.006,NaN,NaN,19.09,59
23,02,20,22,00,0.007,NaN,NaN,18.5,61
23,02,20,23,00,0.008,NaN,NaN,18.38,60
24,02,20,0,00,0.016,NaN,NaN,17.97,61
24,02,20,1,00,0.013,NaN,NaN,17.36,62
24,02,20,2,00,0.007,NaN,NaN,16.34,67
24,02,20,3,00,0.014,NaN,NaN,16.75,65
24,02,20,4,00,0.01,NaN,NaN,16.81,64
24,02,20,5,00,0.006,NaN,NaN,15.7,67
24,02,20,6,00,0.005,NaN,NaN,15.74,67
24,02,20,7,00,0.006,NaN,NaN,15.84,69
24,02,20,8,00,0.008,NaN,NaN,20.48,51
24,02,20,9,00,0.024,NaN,NaN,21.96,46
24,02,20,10,00,0.036,NaN,NaN,23.35,42
24,02,20,11,00,0.041,NaN,NaN,23.99,41
24,02,20,12,00,0.043,NaN,NaN,25.44,36
24,02,20,13,00,0.045,NaN,NaN,26.27,32
24,02,20,14,00,0.05,NaN,NaN,26.96,30
24,02,20,15,00,0.056,NaN,NaN,27.49,28
24,02,20,16,00,0.058,NaN,NaN,27.61,28
24,02,20,17,00,0.05,NaN,NaN,26.76,30
24,02,20,18,00,0.036,NaN,NaN,26.16,29
24,02,20,19,00,0.025,NaN,NaN,24.86,34
24,02,20,20,00,0.038,NaN,NaN,24.02,38
24,02,20,21,00,0.045,NaN,NaN,23.41,38
24,02,20,22,00,0.046,NaN,NaN,23.13,38
24,02,20,23,00,0.045,NaN,NaN,22.39,39
25,02,20,0,00,0.05,NaN,NaN,21.85,35
25,02,20,1,00,0.043,NaN,NaN,20.85,31
25,02,20,2,00,0.034,NaN,NaN,19.78,33
25,02,20,3,00,0.026,NaN,NaN,19.06,42
25,02,20,4,00,0.022,NaN,NaN,18.26,55
25,02,20,5,00,0.018,NaN,NaN,17.52,61
25,02,20,6,00,0.011,NaN,NaN,17.15,64
25,02,20,7,00,0.005,NaN,NaN,17,64
25,02,20,8,00,0.007,NaN,NaN,18.61,57
25,02,20,9,00,0.012,NaN,NaN,20.96,45
25,02,20,10,00,0.019,NaN,NaN,21.36,46
25,02,20,11,00,0.043,NaN,NaN,24.76,28
25,02,20,12,00,0.057,NaN,NaN,26.08,14
25,02,20,13,00,0.054,NaN,NaN,26.89,16
25,02,20,14,00,0.07,NaN,NaN,27.84,16
25,02,20,15,00,0.078,NaN,NaN,28.5,14
25,02,20,16,00,0.079,NaN,NaN,28.64,13
25,02,20,17,00,0.075,NaN,NaN,28.15,12
25,02,20,18,00,0.037,NaN,NaN,25.49,17
25,02,20,19,00,0.037,NaN,NaN,23.17,19
25,02,20,20,00,0.037,NaN,NaN,21.41,23
25,02,20,21,00,NaN,NaN,NaN,20.27,25
25,02,20,22,00,0.045,NaN,NaN,18.67,27
25,02,20,23,00,0.046,NaN,NaN,16.89,32
26,02,20,0,00,0.045,NaN,NaN,15.64,35
26,02,20,1,00,0.045,NaN,NaN,14.07,39
26,02,20,2,00,0.046,NaN,NaN,13.18,41
26,02,20,3,00,0.046,NaN,NaN,12.57,38
26,02,20,4,00,0.044,NaN,NaN,12.23,35
26,02,20,5,00,0.043,NaN,NaN,12,34
26,02,20,6,00,0.041,NaN,NaN,11.83,31
26,02,20,7,00,0.035,NaN,NaN,11.42,26
26,02,20,8,00,0.032,NaN,NaN,10.34,24
26,02,20,9,00,0.032,NaN,NaN,9.82,24
26,02,20,10,00,0.033,NaN,NaN,10.08,23
26,02,20,11,00,0.037,NaN,NaN,11.1,22
26,02,20,12,00,0.041,NaN,NaN,12.73,20
26,02,20,13,00,0.045,NaN,NaN,14.26,18
26,02,20,14,00,0.048,NaN,NaN,15.32,18
26,02,20,15,00,0.049,NaN,NaN,15.21,16
26,02,20,16,00,0.048,NaN,NaN,15.52,16
26,02,20,17,00,0.043,NaN,NaN,15.15,15
26,02,20,18,00,0.039,NaN,NaN,13.79,16
26,02,20,19,00,0.031,NaN,NaN,12.63,15
26,02,20,20,00,0.036,NaN,NaN,11.56,16
26,02,20,21,00,0.038,NaN,NaN,10.52,18
26,02,20,22,00,0.04,NaN,NaN,9.87,20
26,02,20,23,00,0.037,NaN,NaN,9.47,21
27,02,20,0,00,0.04,NaN,NaN,8.89,22
27,02,20,1,00,0.041,NaN,NaN,8.66,23
27,02,20,2,00,0.041,NaN,NaN,8.25,24
27,02,20,3,00,0.044,NaN,NaN,7.79,26
27,02,20,4,00,0.045,NaN,NaN,7.42,28
27,02,20,5,00,0.036,NaN,NaN,7.03,29
27,02,20,6,00,0.021,NaN,NaN,6.48,31
27,02,20,7,00,0.015,NaN,NaN,7.43,29
27,02,20,8,00,0.032,NaN,NaN,9.25,25
27,02,20,9,00,0.04,NaN,NaN,10.42,23
27,02,20,10,00,0.036,NaN,NaN,10.94,24
27,02,20,11,00,0.047,NaN,NaN,12.22,22
27,02,20,12,00,0.051,NaN,NaN,13.53,21
27,02,20,13,00,0.054,NaN,NaN,14.69,20
27,02,20,14,00,0.06,NaN,NaN,15.79,19
27,02,20,15,00,0.057,NaN,NaN,16.89,18
27,02,20,16,00,0.053,NaN,NaN,17.36,18
27,02,20,17,00,0.05,NaN,NaN,17.56,18
27,02,20,18,00,0.049,NaN,NaN,16.37,20
27,02,20,19,00,0.034,NaN,NaN,15.49,22
27,02,20,20,00,0.04,NaN,NaN,14.82,23
27,02,20,21,00,0.033,NaN,NaN,14.12,24
27,02,20,22,00,0.021,NaN,NaN,12.86,27
27,02,20,23,00,0.022,NaN,NaN,12.14,29
28,02,20,0,00,0.024,NaN,NaN,11.25,32
28,02,20,1,00,0.009,NaN,NaN,10.43,34
28,02,20,2,00,0.008,NaN,NaN,9.66,37
28,02,20,3,00,0.007,NaN,NaN,8.83,40
28,02,20,4,00,0.007,NaN,NaN,8.18,43
28,02,20,5,00,0.006,NaN,NaN,7.82,46
28,02,20,6,00,0.006,NaN,NaN,7.92,46
28,02,20,7,00,0.008,NaN,NaN,9.48,42
28,02,20,8,00,0.011,NaN,NaN,13.06,32
28,02,20,9,00,0.018,NaN,NaN,15.6,26
28,02,20,10,00,0.021,NaN,NaN,17.33,22
28,02,20,11,00,0.031,NaN,64.33,18.51,18
28,02,20,12,00,0.05,NaN,30.94,19.47,15
28,02,20,13,00,0.057,NaN,33.57,20.26,14
28,02,20,14,00,0.064,NaN,27.39,21.19,13
28,02,20,15,00,0.068,NaN,23.33,21.65,12
28,02,20,16,00,0.068,NaN,21.21,21.91,12
28,02,20,17,00,0.059,NaN,16.64,21.59,12
28,02,20,18,00,0.046,NaN,18.96,20.33,15
28,02,20,19,00,0.038,NaN,19.92,19.37,16
28,02,20,20,00,0.038,NaN,17.78,18.7,18
28,02,20,21,00,0.031,NaN,22.46,17.94,20
28,02,20,22,00,0.033,NaN,23.22,16.96,21
28,02,20,23,00,0.025,NaN,20.47,15.78,24
29,02,20,0,00,0.011,NaN,29.62,15.07,32
29,02,20,1,00,0.023,NaN,24.81,13.68,45
29,02,20,2,00,0.018,NaN,24.92,12.19,58
29,02,20,3,00,0.017,NaN,26.17,11.33,64
29,02,20,4,00,0.018,NaN,24.67,10.74,69
29,02,20,5,00,0.014,NaN,NaN,10.43,72
29,02,20,6,00,0.014,NaN,30.46,9.75,77
29,02,20,7,00,0.008,NaN,31.28,10.3,77
29,02,20,8,00,0.018,NaN,37.45,12.65,67
29,02,20,9,00,0.024,NaN,45.22,13.3,65
29,02,20,10,00,0.031,NaN,55.31,14.51,62
29,02,20,11,00,0.031,NaN,60,16.38,53
29,02,20,12,00,0.039,NaN,54.82,17.87,46
29,02,20,13,00,0.064,NaN,43,19.24,42
29,02,20,14,00,0.072,NaN,30.69,21.4,35
29,02,20,15,00,0.069,NaN,24.38,22.52,32
29,02,20,16,00,0.061,NaN,23.3,22.59,34
29,02,20,17,00,0.057,NaN,24.91,23.28,34
29,02,20,18,00,0.048,NaN,23.06,22.62,36
29,02,20,19,00,0.037,NaN,25.06,21.74,38
29,02,20,20,00,0.046,NaN,22.83,21.18,44
29,02,20,21,00,0.041,NaN,23.24,20.1,48
29,02,20,22,00,0.028,NaN,28.61,18.54,55
29,02,20,23,00,NaN,NaN,NaN,NaN,NaN
01,03,20,0,00,0.022,NaN,24.95,16.27,68
01,03,20,1,00,0.019,NaN,26.45,15.33,73
01,03,20,2,00,0.019,NaN,31.43,14.81,76
01,03,20,3,00,0.019,NaN,33.34,14.26,79
01,03,20,4,00,0.011,NaN,32.97,13.47,81
01,03,20,5,00,0.013,NaN,35.18,13.14,82
01,03,20,6,00,0.01,NaN,NaN,12.55,83
01,03,20,7,00,0.006,NaN,NaN,12.78,79
01,03,20,8,00,0.016,NaN,53.95,16.81,64
01,03,20,9,00,0.023,NaN,55.84,18.74,57
01,03,20,10,00,0.031,NaN,53.88,21.21,47
01,03,20,11,00,0.038,NaN,62.15,23.25,41
01,03,20,12,00,0.041,NaN,65.51,25.24,35
01,03,20,13,00,0.079,NaN,62.21,27.04,31
01,03,20,14,00,0.107,NaN,47.9,28.49,29
01,03,20,15,00,0.098,NaN,35.91,30.08,25
01,03,20,16,00,0.087,NaN,30.34,31.29,24
01,03,20,17,00,0.069,NaN,23.35,30.56,25
01,03,20,18,00,0.052,NaN,25.37,29,28
01,03,20,19,00,0.035,NaN,NaN,27.67,29
01,03,20,20,00,0.022,NaN,34.28,26.05,32
01,03,20,21,00,0.024,NaN,31.56,25.28,34
01,03,20,22,00,0.025,NaN,26.78,24.02,36
01,03,20,23,00,0.025,NaN,19.17,23.03,37
02,03,20,0,00,0.008,NaN,NaN,21.86,42
02,03,20,1,00,0.008,NaN,29.17,20.54,50
02,03,20,2,00,0.007,NaN,28.54,19.71,52
02,03,20,3,00,0.008,NaN,32.09,18.78,54
02,03,20,4,00,0.006,NaN,34.42,18.09,55
02,03,20,5,00,0.008,NaN,32.42,17.86,55
02,03,20,6,00,0.006,NaN,37.89,17.44,57
02,03,20,7,00,0.007,NaN,39.97,18.28,56
02,03,20,8,00,0.009,NaN,31.79,23.5,35
02,03,20,9,00,0.018,NaN,26.68,27.15,26
02,03,20,10,00,0.023,NaN,27.5,29.82,22
02,03,20,11,00,0.034,NaN,37.26,31.43,20
02,03,20,12,00,0.056,NaN,21.44,32.62,16
02,03,20,13,00,0.065,NaN,22.09,33.67,15
02,03,20,14,00,0.078,NaN,18.04,34.54,13
02,03,20,15,00,0.069,NaN,24.19,33.34,21
02,03,20,16,00,0.049,NaN,29.99,31.2,29
02,03,20,17,00,0.046,NaN,27.68,30.1,30
02,03,20,18,00,0.031,NaN,23.52,28.77,29
02,03,20,19,00,0.032,NaN,23.07,27.64,33
02,03,20,20,00,0.038,NaN,24.18,26.76,39
02,03,20,21,00,0.037,NaN,28.07,25.96,41
02,03,20,22,00,0.033,NaN,NaN,25.04,43
02,03,20,23,00,0.038,NaN,NaN,24.41,48
03,03,20,0,00,0.027,NaN,31.02,22.98,56
03,03,20,1,00,0.006,NaN,36.55,22.29,60
03,03,20,2,00,0.01,NaN,36.09,21.39,66
03,03,20,3,00,0.013,NaN,38.54,20.43,72
03,03,20,4,00,0.01,NaN,35.57,19.76,73
