# Local Datetime (mm,dd,yyyy HH,mm),UTC Datetime (mm,dd,yyyy HH,mm),O3 (ppb),PM10 (µg,m3),PM2.5 (µg,m3),Temperature (ºC),Relative humidity (%),Barometric pressure (mBar),Wind speed (m,s),Wind direction (degree)
7,4,20,8,0,7,4,20,14,0,0.009,NaN,26,20.85,91,NaN,NaN,NaN,NaN
7,4,20,9,0,7,4,20,15,0,0.011,NaN,23,21.12,91,NaN,NaN,NaN,NaN
7,4,20,10,0,7,4,20,16,0,0.015,NaN,27,21.42,89,NaN,NaN,NaN,NaN
7,4,20,11,0,7,4,20,17,0,0.018,NaN,17,22.87,83,NaN,NaN,NaN,NaN
7,4,20,12,0,7,4,20,18,0,0.02,NaN,5,24.14,77,NaN,NaN,NaN,NaN
7,4,20,13,0,7,4,20,19,0,0.021,NaN,14,25.17,73,NaN,NaN,NaN,NaN
7,4,20,14,0,7,4,20,20,0,0.022,NaN,4,26.93,67,NaN,NaN,NaN,NaN
7,4,20,15,0,7,4,20,21,0,0.023,NaN,29,27.54,64,NaN,NaN,NaN,NaN
7,4,20,16,0,7,4,20,22,0,0.025,NaN,34,27.71,63,NaN,NaN,NaN,NaN
7,4,20,17,0,7,4,20,23,0,0.025,NaN,26,27.92,62,NaN,NaN,NaN,NaN
7,4,20,18,0,8,4,20,0,0,0.024,NaN,16,27.92,60,NaN,NaN,NaN,NaN
7,4,20,19,0,8,4,20,1,0,0.022,NaN,28,26.85,66,NaN,NaN,NaN,NaN
7,4,20,20,0,8,4,20,2,0,0.019,NaN,34,25.66,71,NaN,NaN,NaN,NaN
7,4,20,21,0,8,4,20,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,4,20,22,0,8,4,20,4,0,0.015,NaN,33,24.13,78,NaN,NaN,NaN,NaN
7,4,20,23,0,8,4,20,5,0,0.014,NaN,34,23.47,80,NaN,NaN,NaN,NaN
8,4,20,0,0,8,4,20,6,0,0.014,NaN,24,23.01,82,NaN,NaN,NaN,NaN
8,4,20,1,0,8,4,20,7,0,0.014,NaN,33,22.96,81,NaN,NaN,NaN,NaN
8,4,20,2,0,8,4,20,8,0,0.01,NaN,26,22.61,83,NaN,NaN,NaN,NaN
8,4,20,3,0,8,4,20,9,0,0.009,NaN,28,21.88,86,NaN,NaN,NaN,NaN
8,4,20,4,0,8,4,20,10,0,0.01,NaN,24,21.62,87,NaN,NaN,NaN,NaN
8,4,20,5,0,8,4,20,11,0,0.012,NaN,28,21.71,87,NaN,NaN,NaN,NaN
8,4,20,6,0,8,4,20,12,0,0.009,NaN,31,22.4,85,NaN,NaN,NaN,NaN
8,4,20,7,0,8,4,20,13,0,0.007,NaN,29,22.24,84,NaN,NaN,NaN,NaN
8,4,20,8,0,8,4,20,14,0,0.01,NaN,25,23.74,79,NaN,NaN,NaN,NaN
8,4,20,9,0,8,4,20,15,0,0.015,NaN,10,26.38,67,NaN,NaN,NaN,NaN
8,4,20,10,0,8,4,20,16,0,0.021,NaN,24,28.74,58,NaN,NaN,NaN,NaN
8,4,20,11,0,8,4,20,17,0,0.027,NaN,22,30.89,48,NaN,NaN,NaN,NaN
8,4,20,12,0,8,4,20,18,0,0.031,NaN,18,32.85,40,NaN,NaN,NaN,NaN
8,4,20,13,0,8,4,20,19,0,0.03,NaN,26,33.38,41,NaN,NaN,NaN,NaN
8,4,20,14,0,8,4,20,20,0,0.028,NaN,38,33.37,43,NaN,NaN,NaN,NaN
8,4,20,15,0,8,4,20,21,0,0.028,NaN,29,34.09,40,NaN,NaN,NaN,NaN
8,4,20,16,0,8,4,20,22,0,0.028,NaN,34,33.95,40,NaN,NaN,NaN,NaN
8,4,20,17,0,8,4,20,23,0,0.026,NaN,27,33.59,40,NaN,NaN,NaN,NaN
8,4,20,18,0,9,4,20,0,0,0.025,NaN,16,33.22,39,NaN,NaN,NaN,NaN
8,4,20,19,0,9,4,20,1,0,0.022,NaN,14,32.67,39,NaN,NaN,NaN,NaN
8,4,20,20,0,9,4,20,2,0,0.02,NaN,18,31.54,44,NaN,NaN,NaN,NaN
8,4,20,21,0,9,4,20,3,0,0.016,NaN,25,30.62,47,NaN,NaN,NaN,NaN
8,4,20,22,0,9,4,20,4,0,0.018,NaN,18,29.72,49,NaN,NaN,NaN,NaN
8,4,20,23,0,9,4,20,5,0,0.015,NaN,33,28.23,58,NaN,NaN,NaN,NaN
9,4,20,0,0,9,4,20,6,0,0.015,NaN,48,27.21,68,NaN,NaN,NaN,NaN
9,4,20,1,0,9,4,20,7,0,0.014,NaN,33,26.45,72,NaN,NaN,NaN,NaN
9,4,20,2,0,9,4,20,8,0,0.013,NaN,30,25.34,77,NaN,NaN,NaN,NaN
9,4,20,3,0,9,4,20,9,0,0.011,NaN,31,24.74,79,NaN,NaN,NaN,NaN
9,4,20,4,0,9,4,20,10,0,0.011,NaN,28,23.66,82,NaN,NaN,NaN,NaN
9,4,20,5,0,9,4,20,11,0,0.01,NaN,33,23.08,85,NaN,NaN,NaN,NaN
9,4,20,6,0,9,4,20,12,0,0.008,NaN,31,22.47,87,NaN,NaN,NaN,NaN
9,4,20,7,0,9,4,20,13,0,0.008,NaN,38,22.73,86,NaN,NaN,NaN,NaN
9,4,20,8,0,9,4,20,14,0,0.007,NaN,43,23.9,82,NaN,NaN,NaN,NaN
9,4,20,9,0,9,4,20,15,0,0.01,NaN,19,26.06,75,NaN,NaN,NaN,NaN
9,4,20,10,0,9,4,20,16,0,0.015,NaN,32,28.55,66,NaN,NaN,NaN,NaN
9,4,20,11,0,9,4,20,17,0,0.025,NaN,28,31.84,53,NaN,NaN,NaN,NaN
9,4,20,12,0,9,4,20,18,0,0.038,NaN,24,34.28,40,NaN,NaN,NaN,NaN
9,4,20,13,0,9,4,20,19,0,0.042,NaN,23,36.09,32,NaN,NaN,NaN,NaN
9,4,20,14,0,9,4,20,20,0,0.041,NaN,49,35.83,34,NaN,NaN,NaN,NaN
9,4,20,15,0,9,4,20,21,0,0.034,NaN,37,35.91,31,NaN,NaN,NaN,NaN
9,4,20,16,0,9,4,20,22,0,0.03,NaN,26,36.08,29,NaN,NaN,NaN,NaN
9,4,20,17,0,9,4,20,23,0,0.031,NaN,21,35.97,29,NaN,NaN,NaN,NaN
9,4,20,18,0,10,4,20,0,0,0.03,NaN,32,35.64,33,NaN,NaN,NaN,NaN
9,4,20,19,0,10,4,20,1,0,0.025,NaN,30,34.91,35,NaN,NaN,NaN,NaN
9,4,20,20,0,10,4,20,2,0,0.025,NaN,20,32.4,38,NaN,NaN,NaN,NaN
9,4,20,21,0,10,4,20,3,0,0.026,NaN,33,27.17,56,NaN,NaN,NaN,NaN
9,4,20,22,0,10,4,20,4,0,0.024,NaN,23,24.56,71,NaN,NaN,NaN,NaN
9,4,20,23,0,10,4,20,5,0,0.023,NaN,15,24.03,74,NaN,NaN,NaN,NaN
10,4,20,0,0,10,4,20,6,0,0.022,NaN,2,23.74,74,NaN,NaN,NaN,NaN
10,4,20,1,0,10,4,20,7,0,0.017,NaN,18,22.93,80,NaN,NaN,NaN,NaN
10,4,20,2,0,10,4,20,8,0,0.016,NaN,14,23.09,79,NaN,NaN,NaN,NaN
10,4,20,3,0,10,4,20,9,0,0.02,NaN,11,23.87,73,NaN,NaN,NaN,NaN
10,4,20,4,0,10,4,20,10,0,0.019,NaN,10,24.08,72,NaN,NaN,NaN,NaN
10,4,20,5,0,10,4,20,11,0,0.017,NaN,26,23.48,77,NaN,NaN,NaN,NaN
10,4,20,6,0,10,4,20,12,0,0.016,NaN,22,22.7,81,NaN,NaN,NaN,NaN
10,4,20,7,0,10,4,20,13,0,0.013,NaN,25,22.37,84,NaN,NaN,NaN,NaN
10,4,20,8,0,10,4,20,14,0,0.016,NaN,12,23.29,80,NaN,NaN,NaN,NaN
10,4,20,9,0,10,4,20,15,0,0.018,NaN,7,24.68,74,NaN,NaN,NaN,NaN
10,4,20,10,0,10,4,20,16,0,0.02,NaN,19,26.24,69,NaN,NaN,NaN,NaN
10,4,20,11,0,10,4,20,17,0,0.023,NaN,25,27.64,64,NaN,NaN,NaN,NaN
10,4,20,12,0,10,4,20,18,0,0.024,NaN,49,28.98,59,NaN,NaN,NaN,NaN
10,4,20,13,0,10,4,20,19,0,0.023,NaN,46,29.9,54,NaN,NaN,NaN,NaN
10,4,20,14,0,10,4,20,20,0,0.024,NaN,46,29.6,53,NaN,NaN,NaN,NaN
10,4,20,15,0,10,4,20,21,0,0.023,NaN,50,28.26,58,NaN,NaN,NaN,NaN
10,4,20,16,0,10,4,20,22,0,0.024,NaN,18,28.19,59,NaN,NaN,NaN,NaN
10,4,20,17,0,10,4,20,23,0,0.024,NaN,21,25.2,66,NaN,NaN,NaN,NaN
10,4,20,18,0,11,4,20,0,0,0.021,NaN,24,24.11,74,NaN,NaN,NaN,NaN
10,4,20,19,0,11,4,20,1,0,0.018,NaN,NaN,22.35,87,NaN,NaN,NaN,NaN
10,4,20,20,0,11,4,20,2,0,0.019,NaN,10,21.43,89,NaN,NaN,NaN,NaN
10,4,20,21,0,11,4,20,3,0,0.02,NaN,2,20.89,90,NaN,NaN,NaN,NaN
10,4,20,22,0,11,4,20,4,0,0.02,NaN,NaN,20.82,88,NaN,NaN,NaN,NaN
10,4,20,23,0,11,4,20,5,0,0.02,NaN,7,21,87,NaN,NaN,NaN,NaN
11,4,20,0,0,11,4,20,6,0,0.02,NaN,NaN,20.91,85,NaN,NaN,NaN,NaN
11,4,20,1,0,11,4,20,7,0,0.019,NaN,NaN,21.05,82,NaN,NaN,NaN,NaN
11,4,20,2,0,11,4,20,8,0,0.019,NaN,10,21.39,82,NaN,NaN,NaN,NaN
11,4,20,3,0,11,4,20,9,0,0.017,NaN,16,21.19,85,NaN,NaN,NaN,NaN
11,4,20,4,0,11,4,20,10,0,0.017,NaN,16,21.25,86,NaN,NaN,NaN,NaN
11,4,20,5,0,11,4,20,11,0,0.015,NaN,24,20.89,89,NaN,NaN,NaN,NaN
11,4,20,6,0,11,4,20,12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,4,20,7,0,11,4,20,13,0,0.013,NaN,10,20.75,88,NaN,NaN,NaN,NaN
11,4,20,8,0,11,4,20,14,0,0.012,NaN,24,21.16,88,NaN,NaN,NaN,NaN
11,4,20,9,0,11,4,20,15,0,0.015,NaN,5,22.18,83,NaN,NaN,NaN,NaN
11,4,20,10,0,11,4,20,16,0,0.017,NaN,6,23.87,76,NaN,NaN,NaN,NaN
11,4,20,11,0,11,4,20,17,0,0.018,NaN,26,24.41,73,NaN,NaN,NaN,NaN
11,4,20,12,0,11,4,20,18,0,0.019,NaN,24,25.37,70,NaN,NaN,NaN,NaN
11,4,20,13,0,11,4,20,19,0,0.023,NaN,27,27.13,64,NaN,NaN,NaN,NaN
11,4,20,14,0,11,4,20,20,0,0.026,NaN,40,28.62,60,NaN,NaN,NaN,NaN
11,4,20,15,0,11,4,20,21,0,0.021,NaN,32,29.6,57,NaN,NaN,NaN,NaN
11,4,20,16,0,11,4,20,22,0,0.022,NaN,20,30.35,53,NaN,NaN,NaN,NaN
11,4,20,17,0,11,4,20,23,0,0.022,NaN,33,30.01,55,NaN,NaN,NaN,NaN
11,4,20,18,0,12,4,20,0,0,0.021,NaN,15,29.67,56,NaN,NaN,NaN,NaN
11,4,20,19,0,12,4,20,1,0,0.02,NaN,30,28.65,60,NaN,NaN,NaN,NaN
11,4,20,20,0,12,4,20,2,0,0.018,NaN,29,27.77,65,NaN,NaN,NaN,NaN
11,4,20,21,0,12,4,20,3,0,0.014,NaN,34,26.79,70,NaN,NaN,NaN,NaN
11,4,20,22,0,12,4,20,4,0,0.013,NaN,27,26.37,71,NaN,NaN,NaN,NaN
11,4,20,23,0,12,4,20,5,0,0.012,NaN,20,25.94,73,NaN,NaN,NaN,NaN
12,4,20,0,0,12,4,20,6,0,0.011,NaN,39,24.86,80,NaN,NaN,NaN,NaN
12,4,20,1,0,12,4,20,7,0,0.012,NaN,40,24.03,84,NaN,NaN,NaN,NaN
12,4,20,2,0,12,4,20,8,0,0.012,NaN,32,23.58,86,NaN,NaN,NaN,NaN
12,4,20,3,0,12,4,20,9,0,0.009,NaN,35,22.79,87,NaN,NaN,NaN,NaN
12,4,20,4,0,12,4,20,10,0,0.008,NaN,26,21.68,89,NaN,NaN,NaN,NaN
12,4,20,5,0,12,4,20,11,0,0.007,NaN,31,21.24,90,NaN,NaN,NaN,NaN
12,4,20,6,0,12,4,20,12,0,0.007,NaN,40,21.07,90,NaN,NaN,NaN,NaN
12,4,20,7,0,12,4,20,13,0,0.007,NaN,37,20.81,91,NaN,NaN,NaN,NaN
12,4,20,8,0,12,4,20,14,0,0.01,NaN,53,21.37,92,NaN,NaN,NaN,NaN
12,4,20,9,0,12,4,20,15,0,0.015,NaN,52,25.82,81,NaN,NaN,NaN,NaN
12,4,20,10,0,12,4,20,16,0,0.023,NaN,NaN,29.31,57,NaN,NaN,NaN,NaN
12,4,20,11,0,12,4,20,17,0,0.034,NaN,4,33.47,29,NaN,NaN,NaN,NaN
12,4,20,12,0,12,4,20,18,0,0.05,NaN,8,37.62,5,NaN,NaN,NaN,NaN
12,4,20,13,0,12,4,20,19,0,0.047,NaN,27,37.86,4,NaN,NaN,NaN,NaN
12,4,20,14,0,12,4,20,20,0,0.048,NaN,19,37.95,4,NaN,NaN,NaN,NaN
12,4,20,15,0,12,4,20,21,0,0.05,NaN,14,38.1,3,NaN,NaN,NaN,NaN
12,4,20,16,0,12,4,20,22,0,0.052,NaN,NaN,37.73,2,NaN,NaN,NaN,NaN
12,4,20,17,0,12,4,20,23,0,0.051,NaN,NaN,37.2,1,NaN,NaN,NaN,NaN
12,4,20,18,0,13,4,20,0,0,0.051,NaN,NaN,36.71,1,NaN,NaN,NaN,NaN
12,4,20,19,0,13,4,20,1,0,0.043,NaN,NaN,34.87,7,NaN,NaN,NaN,NaN
12,4,20,20,0,13,4,20,2,0,0.034,NaN,NaN,30.73,17,NaN,NaN,NaN,NaN
12,4,20,21,0,13,4,20,3,0,0.032,NaN,NaN,28.55,19,NaN,NaN,NaN,NaN
12,4,20,22,0,13,4,20,4,0,0.028,NaN,NaN,27.13,22,NaN,NaN,NaN,NaN
12,4,20,23,0,13,4,20,5,0,0.028,NaN,NaN,25.78,26,NaN,NaN,NaN,NaN
13,4,20,0,0,13,4,20,6,0,0.029,NaN,22,24.57,30,NaN,NaN,NaN,NaN
13,4,20,1,0,13,4,20,7,0,0.028,NaN,NaN,22.77,34,NaN,NaN,NaN,NaN
13,4,20,2,0,13,4,20,8,0,0.028,NaN,11,22.13,34,NaN,NaN,NaN,NaN
13,4,20,3,0,13,4,20,9,0,0.024,NaN,8,22.12,33,NaN,NaN,NaN,NaN
13,4,20,4,0,13,4,20,10,0,0.028,NaN,4,21.02,34,NaN,NaN,NaN,NaN
13,4,20,5,0,13,4,20,11,0,0.025,NaN,9,21.22,33,NaN,NaN,NaN,NaN
13,4,20,6,0,13,4,20,12,0,0.012,NaN,21,18.41,44,NaN,NaN,NaN,NaN
13,4,20,7,0,13,4,20,13,0,0.02,NaN,9,19.09,42,NaN,NaN,NaN,NaN
13,4,20,8,0,13,4,20,14,0,0.021,NaN,8,21.19,41,NaN,NaN,NaN,NaN
13,4,20,9,0,13,4,20,15,0,0.027,NaN,24,24.46,47,NaN,NaN,NaN,NaN
13,4,20,10,0,13,4,20,16,0,0.032,NaN,48,27.14,45,NaN,NaN,NaN,NaN
13,4,20,11,0,13,4,20,17,0,0.036,NaN,35,29.4,27,NaN,NaN,NaN,NaN
13,4,20,12,0,13,4,20,18,0,0.039,NaN,28,30.5,23,NaN,NaN,NaN,NaN
13,4,20,13,0,13,4,20,19,0,0.037,NaN,28,30.39,26,NaN,NaN,NaN,NaN
13,4,20,14,0,13,4,20,20,0,0.038,NaN,25,29.39,29,NaN,NaN,NaN,NaN
13,4,20,15,0,13,4,20,21,0,0.037,NaN,16,29.83,28,NaN,NaN,NaN,NaN
13,4,20,16,0,13,4,20,22,0,0.04,NaN,20,29.73,28,NaN,NaN,NaN,NaN
13,4,20,17,0,13,4,20,23,0,0.041,NaN,19,29.43,29,NaN,NaN,NaN,NaN
13,4,20,18,0,14,4,20,0,0,0.041,NaN,19,28.51,31,NaN,NaN,NaN,NaN
13,4,20,19,0,14,4,20,1,0,0.04,NaN,16,27.46,32,NaN,NaN,NaN,NaN
13,4,20,20,0,14,4,20,2,0,0.036,NaN,5,26.26,35,NaN,NaN,NaN,NaN
13,4,20,21,0,14,4,20,3,0,0.034,NaN,7,24.93,43,NaN,NaN,NaN,NaN
13,4,20,22,0,14,4,20,4,0,0.032,NaN,11,23.19,52,NaN,NaN,NaN,NaN
13,4,20,23,0,14,4,20,5,0,0.029,NaN,16,21.78,60,NaN,NaN,NaN,NaN
14,4,20,0,0,14,4,20,6,0,0.028,NaN,8,20.43,69,NaN,NaN,NaN,NaN
14,4,20,1,0,14,4,20,7,0,0.026,NaN,10,19.22,75,NaN,NaN,NaN,NaN
14,4,20,2,0,14,4,20,8,0,0.025,NaN,12,18.51,79,NaN,NaN,NaN,NaN
14,4,20,3,0,14,4,20,9,0,0.025,NaN,12,18.29,81,NaN,NaN,NaN,NaN
14,4,20,4,0,14,4,20,10,0,0.026,NaN,13,18.22,83,NaN,NaN,NaN,NaN
14,4,20,5,0,14,4,20,11,0,0.026,NaN,13,17.9,86,NaN,NaN,NaN,NaN
14,4,20,6,0,14,4,20,12,0,0.024,NaN,12,17.75,89,NaN,NaN,NaN,NaN
14,4,20,7,0,14,4,20,13,0,0.021,NaN,10,17.69,90,NaN,NaN,NaN,NaN
14,4,20,8,0,14,4,20,14,0,0.02,NaN,8,17.6,91,NaN,NaN,NaN,NaN
14,4,20,9,0,14,4,20,15,0,0.022,NaN,16,17.94,90,NaN,NaN,NaN,NaN
14,4,20,10,0,14,4,20,16,0,0.018,NaN,14,17.93,90,NaN,NaN,NaN,NaN
14,4,20,11,0,14,4,20,17,0,0.019,NaN,5,17.43,89,NaN,NaN,NaN,NaN
14,4,20,12,0,14,4,20,18,0,0.021,NaN,7,16.84,88,NaN,NaN,NaN,NaN
14,4,20,13,0,14,4,20,19,0,0.026,NaN,4,17.5,85,NaN,NaN,NaN,NaN
14,4,20,14,0,14,4,20,20,0,0.026,NaN,3,19.83,74,NaN,NaN,NaN,NaN
14,4,20,15,0,14,4,20,21,0,0.023,NaN,39,18.7,79,NaN,NaN,NaN,NaN
14,4,20,16,0,14,4,20,22,0,0.025,NaN,5,17.84,75,NaN,NaN,NaN,NaN
14,4,20,17,0,14,4,20,23,0,0.026,NaN,3,17.63,74,NaN,NaN,NaN,NaN
14,4,20,18,0,15,4,20,0,0,0.026,NaN,7,17.28,74,NaN,NaN,NaN,NaN
14,4,20,19,0,15,4,20,1,0,0.025,NaN,3,16.78,74,NaN,NaN,NaN,NaN
14,4,20,20,0,15,4,20,2,0,0.025,NaN,5,16.64,74,NaN,NaN,NaN,NaN
14,4,20,21,0,15,4,20,3,0,0.023,NaN,8,16.32,80,NaN,NaN,NaN,NaN
14,4,20,22,0,15,4,20,4,0,0.024,NaN,5,16.33,78,NaN,NaN,NaN,NaN
14,4,20,23,0,15,4,20,5,0,0.025,NaN,8,16.45,77,NaN,NaN,NaN,NaN
15,4,20,0,0,15,4,20,6,0,0.025,NaN,8,16.09,80,NaN,NaN,NaN,NaN
15,4,20,1,0,15,4,20,7,0,0.027,NaN,6,15.62,74,NaN,NaN,NaN,NaN
15,4,20,2,0,15,4,20,8,0,0.027,NaN,7,15.25,76,NaN,NaN,NaN,NaN
15,4,20,3,0,15,4,20,9,0,0.026,NaN,8,14.74,82,NaN,NaN,NaN,NaN
15,4,20,4,0,15,4,20,10,0,0.028,NaN,8,14.57,82,NaN,NaN,NaN,NaN
15,4,20,5,0,15,4,20,11,0,0.027,NaN,9,13.41,89,NaN,NaN,NaN,NaN
15,4,20,6,0,15,4,20,12,0,0.028,NaN,7,12.83,90,NaN,NaN,NaN,NaN
15,4,20,7,0,15,4,20,13,0,0.023,NaN,4,12.93,89,NaN,NaN,NaN,NaN
15,4,20,8,0,15,4,20,14,0,0.023,NaN,10,12.89,87,NaN,NaN,NaN,NaN
15,4,20,9,0,15,4,20,15,0,0.024,NaN,5,12.88,84,NaN,NaN,NaN,NaN
15,4,20,10,0,15,4,20,16,0,0.025,NaN,6,13.3,81,NaN,NaN,NaN,NaN
15,4,20,11,0,15,4,20,17,0,0.026,NaN,4,13.61,77,NaN,NaN,NaN,NaN
15,4,20,12,0,15,4,20,18,0,0.025,NaN,15,14.13,75,NaN,NaN,NaN,NaN
15,4,20,13,0,15,4,20,19,0,0.027,NaN,14,14.42,76,NaN,NaN,NaN,NaN
15,4,20,14,0,15,4,20,20,0,0.029,NaN,18,15.56,73,NaN,NaN,NaN,NaN
15,4,20,15,0,15,4,20,21,0,0.03,NaN,15,16.45,68,NaN,NaN,NaN,NaN
15,4,20,16,0,15,4,20,22,0,0.03,NaN,10,17.11,64,NaN,NaN,NaN,NaN
15,4,20,17,0,15,4,20,23,0,0.03,NaN,16,17.16,64,NaN,NaN,NaN,NaN
15,4,20,18,0,16,4,20,0,0,0.029,NaN,11,17.11,65,NaN,NaN,NaN,NaN
15,4,20,19,0,16,4,20,1,0,0.028,NaN,13,16.64,69,NaN,NaN,NaN,NaN
15,4,20,20,0,16,4,20,2,0,0.025,NaN,5,16.43,72,NaN,NaN,NaN,NaN
15,4,20,21,0,16,4,20,3,0,0.026,NaN,6,16.03,74,NaN,NaN,NaN,NaN
15,4,20,22,0,16,4,20,4,0,0.024,NaN,7,15.51,77,NaN,NaN,NaN,NaN
15,4,20,23,0,16,4,20,5,0,0.024,NaN,6,15.25,78,NaN,NaN,NaN,NaN
16,4,20,0,0,16,4,20,6,0,0.022,NaN,3,15.09,79,NaN,NaN,NaN,NaN
16,4,20,1,0,16,4,20,7,0,0.022,NaN,5,15.14,80,NaN,NaN,NaN,NaN
16,4,20,2,0,16,4,20,8,0,0.018,NaN,9,15.18,79,NaN,NaN,NaN,NaN
16,4,20,3,0,16,4,20,9,0,0.019,NaN,6,14.94,80,NaN,NaN,NaN,NaN
16,4,20,4,0,16,4,20,10,0,0.019,NaN,10,14.65,82,NaN,NaN,NaN,NaN
16,4,20,5,0,16,4,20,11,0,0.017,NaN,9,14.43,84,NaN,NaN,NaN,NaN
16,4,20,6,0,16,4,20,12,0,0.016,NaN,8,13.99,88,NaN,NaN,NaN,NaN
16,4,20,7,0,16,4,20,13,0,0.015,NaN,5,13.85,91,NaN,NaN,NaN,NaN
16,4,20,8,0,16,4,20,14,0,0.016,NaN,7,13.97,91,NaN,NaN,NaN,NaN
16,4,20,9,0,16,4,20,15,0,0.018,NaN,6,14.19,91,NaN,NaN,NaN,NaN
16,4,20,10,0,16,4,20,16,0,0.018,NaN,3,14.66,91,NaN,NaN,NaN,NaN
16,4,20,11,0,16,4,20,17,0,0.019,NaN,15,15.37,89,NaN,NaN,NaN,NaN
16,4,20,12,0,16,4,20,18,0,0.021,NaN,3,16.36,85,NaN,NaN,NaN,NaN
16,4,20,13,0,16,4,20,19,0,0.023,NaN,16,16.49,85,NaN,NaN,NaN,NaN
16,4,20,14,0,16,4,20,20,0,0.023,NaN,11,17.27,82,NaN,NaN,NaN,NaN
16,4,20,15,0,16,4,20,21,0,0.024,NaN,13,17.8,80,NaN,NaN,NaN,NaN
16,4,20,16,0,16,4,20,22,0,0.024,NaN,10,18.38,77,NaN,NaN,NaN,NaN
16,4,20,17,0,16,4,20,23,0,0.025,NaN,9,18.2,79,NaN,NaN,NaN,NaN
16,4,20,18,0,17,4,20,0,0,0.024,NaN,9,17.74,83,NaN,NaN,NaN,NaN
16,4,20,19,0,17,4,20,1,0,0.023,NaN,7,17.31,86,NaN,NaN,NaN,NaN
16,4,20,20,0,17,4,20,2,0,0.022,NaN,5,17.03,88,NaN,NaN,NaN,NaN
16,4,20,21,0,17,4,20,3,0,0.021,NaN,2,16.96,89,NaN,NaN,NaN,NaN
16,4,20,22,0,17,4,20,4,0,0.022,NaN,2,16.97,89,NaN,NaN,NaN,NaN
16,4,20,23,0,17,4,20,5,0,0.021,NaN,2,17.01,90,NaN,NaN,NaN,NaN
17,4,20,0,0,17,4,20,6,0,0.021,NaN,5,17.17,89,NaN,NaN,NaN,NaN
17,4,20,1,0,17,4,20,7,0,0.021,NaN,NaN,17.07,89,NaN,NaN,NaN,NaN
17,4,20,2,0,17,4,20,8,0,0.021,NaN,4,17.12,90,NaN,NaN,NaN,NaN
17,4,20,3,0,17,4,20,9,0,0.016,NaN,5,17.09,90,NaN,NaN,NaN,NaN
17,4,20,4,0,17,4,20,10,0,0.016,NaN,11,16.91,91,NaN,NaN,NaN,NaN
17,4,20,5,0,17,4,20,11,0,0.015,NaN,8,16.98,91,NaN,NaN,NaN,NaN
17,4,20,6,0,17,4,20,12,0,0.015,NaN,9,17.09,91,NaN,NaN,NaN,NaN
17,4,20,7,0,17,4,20,13,0,0.013,NaN,17,17.21,91,NaN,NaN,NaN,NaN
17,4,20,8,0,17,4,20,14,0,0.013,NaN,21,17.61,91,NaN,NaN,NaN,NaN
17,4,20,9,0,17,4,20,15,0,0.018,NaN,18,18.42,89,NaN,NaN,NaN,NaN
17,4,20,10,0,17,4,20,16,0,0.02,NaN,NaN,19.29,85,NaN,NaN,NaN,NaN
17,4,20,11,0,17,4,20,17,0,0.021,NaN,6,21.95,74,NaN,NaN,NaN,NaN
17,4,20,12,0,17,4,20,18,0,0.028,NaN,NaN,25.11,62,NaN,NaN,NaN,NaN
17,4,20,13,0,17,4,20,19,0,0.034,NaN,5,26.39,59,NaN,NaN,NaN,NaN
17,4,20,14,0,17,4,20,20,0,0.039,NaN,18,27.53,57,NaN,NaN,NaN,NaN
17,4,20,15,0,17,4,20,21,0,0.035,NaN,33,28.29,55,NaN,NaN,NaN,NaN
17,4,20,16,0,17,4,20,22,0,0.028,NaN,25,27.9,57,NaN,NaN,NaN,NaN
17,4,20,17,0,17,4,20,23,0,0.026,NaN,9,27.84,57,NaN,NaN,NaN,NaN
17,4,20,18,0,18,4,20,0,0,0.025,NaN,18,27.84,58,NaN,NaN,NaN,NaN
17,4,20,19,0,18,4,20,1,0,0.022,NaN,10,26.88,63,NaN,NaN,NaN,NaN
17,4,20,20,0,18,4,20,2,0,0.019,NaN,7,25.49,67,NaN,NaN,NaN,NaN
17,4,20,21,0,18,4,20,3,0,0.012,NaN,14,24.79,70,NaN,NaN,NaN,NaN
17,4,20,22,0,18,4,20,4,0,0.01,NaN,32,23.96,75,NaN,NaN,NaN,NaN
17,4,20,23,0,18,4,20,5,0,0.011,NaN,23,23.26,79,NaN,NaN,NaN,NaN
18,4,20,0,0,18,4,20,6,0,0.016,NaN,4,23.09,79,NaN,NaN,NaN,NaN
18,4,20,1,0,18,4,20,7,0,0.018,NaN,NaN,23.22,78,NaN,NaN,NaN,NaN
18,4,20,2,0,18,4,20,8,0,0.018,NaN,11,23.16,78,NaN,NaN,NaN,NaN
18,4,20,3,0,18,4,20,9,0,0.018,NaN,8,22.82,80,NaN,NaN,NaN,NaN
18,4,20,4,0,18,4,20,10,0,0.018,NaN,8,22.62,82,NaN,NaN,NaN,NaN
18,4,20,5,0,18,4,20,11,0,0.017,NaN,5,22.44,83,NaN,NaN,NaN,NaN
18,4,20,6,0,18,4,20,12,0,0.012,NaN,14,22.28,83,NaN,NaN,NaN,NaN
18,4,20,7,0,18,4,20,13,0,0.009,NaN,10,22.25,83,NaN,NaN,NaN,NaN
18,4,20,8,0,18,4,20,14,0,0.011,NaN,15,22.58,83,NaN,NaN,NaN,NaN
